id,marital_0,marital_1,marital_2,education_0,education_1,education_2,education_3,age
33028,0,0,1,0,0,1,0,33
31899,0,0,1,1,0,0,0,34
414,0,1,0,0,0,1,0,36
28184,0,0,1,0,1,0,0,26
16504,0,1,0,0,1,0,0,57
24321,0,1,0,0,0,1,0,58
41186,0,1,0,0,0,1,0,59
4133,0,0,1,0,0,1,0,28
27358,0,1,0,0,0,1,0,33
28539,0,1,0,0,1,0,0,27
17947,0,0,1,0,0,0,1,53
31392,1,0,0,0,0,1,0,46
13590,0,1,0,0,1,0,0,48
37228,0,1,0,1,0,0,0,49
13989,0,1,0,1,0,0,0,44
6773,0,1,0,0,1,0,0,28
31885,0,1,0,0,0,1,0,42
33170,0,0,1,0,1,0,0,27
10325,0,1,0,0,0,0,1,48
10778,0,1,0,1,0,0,0,55
42980,0,1,0,0,0,1,0,35
24359,0,1,0,0,1,0,0,52
19104,0,1,0,0,1,0,0,60
23404,0,1,0,0,1,0,0,37
27246,0,0,1,1,0,0,0,32
26516,0,1,0,0,1,0,0,53
44874,0,1,0,0,1,0,0,36
19854,0,0,1,0,0,1,0,32
15844,0,1,0,1,0,0,0,33
3598,0,1,0,0,1,0,0,47
6408,1,0,0,0,1,0,0,35
1370,1,0,0,0,1,0,0,28
6997,0,1,0,1,0,0,0,51
24755,0,1,0,0,0,1,0,43
1888,0,0,1,0,0,1,0,29
30817,1,0,0,0,1,0,0,40
43851,0,0,1,0,0,1,0,31
34833,0,1,0,0,0,1,0,44
29184,0,1,0,0,1,0,0,57
37611,0,1,0,0,1,0,0,49
27487,0,1,0,0,1,0,0,51
19133,0,1,0,0,1,0,0,37
43272,0,0,1,0,0,1,0,26
14844,0,1,0,0,0,1,0,57
42764,0,0,1,0,0,1,0,33
22440,0,1,0,0,0,1,0,55
42994,0,1,0,0,0,1,0,61
31682,0,1,0,0,1,0,0,41
22015,0,1,0,0,0,0,1,54
765,1,0,0,0,1,0,0,51
10094,1,0,0,0,1,0,0,53
6307,0,0,1,0,1,0,0,26
36657,0,1,0,0,1,0,0,53
29169,0,1,0,0,1,0,0,34
15618,0,1,0,0,1,0,0,46
26841,0,1,0,0,0,1,0,47
40633,0,1,0,0,0,1,0,53
25399,0,1,0,0,0,1,0,39
17286,0,0,1,0,1,0,0,27
36012,0,1,0,0,0,1,0,43
9621,0,1,0,0,1,0,0,60
29099,0,1,0,0,1,0,0,54
30498,0,1,0,0,0,1,0,28
15801,0,1,0,0,1,0,0,43
38520,0,1,0,0,1,0,0,40
14612,0,1,0,1,0,0,0,47
36478,1,0,0,0,1,0,0,46
28141,0,0,1,0,1,0,0,29
30182,0,0,1,1,0,0,0,34
21475,0,1,0,0,1,0,0,48
12283,0,1,0,0,1,0,0,29
3736,0,0,1,0,1,0,0,30
42546,0,1,0,0,1,0,0,37
33006,0,1,0,0,0,0,1,35
7734,0,1,0,0,1,0,0,41
15095,0,1,0,0,1,0,0,28
15116,0,1,0,0,0,1,0,31
21666,0,1,0,0,0,1,0,40
5352,0,0,1,0,1,0,0,29
28802,0,0,1,0,0,1,0,30
26470,0,1,0,0,1,0,0,44
6253,1,0,0,1,0,0,0,44
28505,1,0,0,0,0,1,0,43
16490,0,1,0,0,1,0,0,25
24355,0,0,1,0,0,1,0,53
29850,0,0,1,1,0,0,0,30
11451,1,0,0,0,1,0,0,57
19823,0,1,0,0,1,0,0,47
39448,0,1,0,0,0,1,0,32
6947,0,1,0,0,1,0,0,31
35386,0,1,0,0,1,0,0,51
44259,0,1,0,1,0,0,0,39
44177,0,1,0,0,1,0,0,49
19323,0,1,0,0,0,1,0,33
34914,1,0,0,1,0,0,0,51
15040,0,1,0,1,0,0,0,60
36283,1,0,0,0,1,0,0,32
15348,0,1,0,0,1,0,0,29
29785,0,1,0,0,1,0,0,46
2200,1,0,0,0,1,0,0,54
4541,0,1,0,0,0,1,0,43
25562,0,1,0,1,0,0,0,32
13348,0,1,0,0,1,0,0,32
8522,0,0,1,0,1,0,0,37
1816,0,1,0,0,0,1,0,43
42064,0,1,0,0,0,1,0,47
18065,0,0,1,0,1,0,0,36
27431,1,0,0,0,1,0,0,57
2963,1,0,0,0,1,0,0,40
10093,0,1,0,1,0,0,0,37
18930,0,1,0,0,0,1,0,50
6905,1,0,0,0,1,0,0,47
27217,0,0,1,0,1,0,0,42
4385,0,0,1,0,1,0,0,48
25686,0,0,1,0,0,1,0,36
26774,0,1,0,1,0,0,0,45
22694,0,1,0,0,1,0,0,49
16285,0,1,0,0,0,1,0,36
33735,0,0,1,0,1,0,0,36
36946,1,0,0,1,0,0,0,43
45151,0,0,1,0,0,1,0,47
35432,0,0,1,0,0,0,1,23
12643,0,1,0,0,1,0,0,28
32521,0,1,0,1,0,0,0,52
25385,0,0,1,0,0,1,0,39
25487,0,1,0,0,0,1,0,38
3907,0,1,0,1,0,0,0,60
41465,0,1,0,0,1,0,0,52
8307,0,0,1,0,0,1,0,28
21713,0,1,0,0,0,1,0,34
21203,0,0,1,0,0,1,0,33
37411,0,0,1,0,1,0,0,26
24547,0,1,0,1,0,0,0,55
6207,0,1,0,0,0,1,0,32
42992,0,0,1,0,1,0,0,30
20024,0,1,0,0,1,0,0,59
4559,0,0,1,0,0,1,0,34
21355,1,0,0,0,1,0,0,47
1573,0,1,0,0,1,0,0,38
28710,0,0,1,0,1,0,0,36
608,0,1,0,0,1,0,0,43
2409,0,1,0,0,1,0,0,30
44739,0,0,1,0,0,1,0,37
34822,0,0,1,1,0,0,0,32
26324,1,0,0,0,1,0,0,30
35797,0,1,0,0,0,1,0,33
25315,0,0,1,1,0,0,0,30
33145,0,1,0,1,0,0,0,46
4546,0,0,1,0,0,1,0,37
15826,0,1,0,0,0,1,0,30
22681,0,0,1,0,1,0,0,33
30999,0,1,0,0,1,0,0,32
37333,0,1,0,1,0,0,0,50
43261,0,1,0,1,0,0,0,51
15742,1,0,0,0,0,1,0,32
38087,0,1,0,0,0,1,0,52
14629,0,1,0,0,0,1,0,34
45052,0,1,0,0,1,0,0,49
4036,1,0,0,1,0,0,0,51
34212,1,0,0,0,1,0,0,60
24773,0,1,0,0,0,1,0,35
5779,0,0,1,0,0,1,0,28
25497,0,1,0,0,0,1,0,52
32571,0,1,0,0,1,0,0,33
14624,0,1,0,0,1,0,0,48
24136,0,1,0,0,0,1,0,34
4863,0,1,0,0,0,1,0,30
10807,0,1,0,0,1,0,0,35
7394,1,0,0,0,0,1,0,41
41901,0,0,1,0,0,1,0,37
7206,0,1,0,0,0,1,0,29
32896,0,1,0,0,1,0,0,29
22844,0,0,1,0,0,1,0,32
2305,0,0,1,0,1,0,0,25
39931,0,1,0,0,0,1,0,37
28309,0,1,0,0,0,1,0,48
17156,0,0,1,0,0,1,0,31
27942,0,1,0,0,1,0,0,52
35897,0,1,0,0,0,1,0,33
6201,0,0,1,0,0,1,0,28
23635,1,0,0,0,0,1,0,55
29592,0,0,1,0,0,1,0,34
18720,0,0,1,1,0,0,0,28
25663,0,1,0,0,0,1,0,54
22039,1,0,0,0,0,1,0,43
32551,0,1,0,0,0,0,1,51
4701,0,0,1,0,1,0,0,35
29324,0,1,0,0,0,1,0,70
34323,0,1,0,0,1,0,0,32
2396,0,0,1,0,1,0,0,20
18031,0,1,0,0,1,0,0,53
12311,0,1,0,1,0,0,0,41
43519,0,1,0,0,1,0,0,58
16002,0,0,1,0,0,1,0,29
41509,0,1,0,0,0,1,0,35
23556,0,0,1,0,0,1,0,34
5498,0,0,1,0,1,0,0,34
30131,0,1,0,0,1,0,0,39
21115,0,1,0,0,0,1,0,60
14044,0,0,1,0,1,0,0,38
23830,0,1,0,1,0,0,0,35
41638,0,1,0,0,0,1,0,61
28043,0,0,1,0,1,0,0,27
43881,0,0,1,0,0,1,0,23
42352,0,0,1,0,1,0,0,23
44303,0,0,1,0,1,0,0,27
9772,1,0,0,1,0,0,0,54
43988,0,1,0,0,0,1,0,49
32648,0,0,1,0,1,0,0,33
38667,0,1,0,0,1,0,0,32
18741,0,0,1,0,0,0,1,35
24382,0,1,0,0,1,0,0,51
24537,0,1,0,0,0,1,0,32
1505,0,1,0,0,0,0,1,36
4000,0,0,1,0,0,0,1,27
1287,0,1,0,0,1,0,0,32
17986,0,1,0,0,0,1,0,52
31660,0,1,0,0,1,0,0,37
34885,1,0,0,0,0,1,0,34
44032,0,0,1,0,0,1,0,33
40985,0,1,0,0,0,1,0,39
29655,0,0,1,0,1,0,0,28
43885,0,1,0,0,1,0,0,34
37382,0,1,0,0,1,0,0,52
28645,0,0,1,0,1,0,0,27
12480,0,0,1,0,1,0,0,31
38816,0,1,0,0,0,1,0,23
12224,0,1,0,0,1,0,0,45
16475,0,1,0,0,1,0,0,44
17152,0,1,0,1,0,0,0,58
34311,0,1,0,0,1,0,0,45
24688,0,1,0,0,1,0,0,54
17302,0,1,0,1,0,0,0,27
35990,0,1,0,0,1,0,0,42
15855,1,0,0,0,1,0,0,38
29320,0,1,0,0,1,0,0,47
33172,0,1,0,0,1,0,0,53
41258,0,1,0,0,1,0,0,72
37142,0,1,0,1,0,0,0,36
1329,0,1,0,0,1,0,0,33
40311,0,1,0,0,0,0,1,53
22589,1,0,0,0,1,0,0,54
26847,0,0,1,0,0,1,0,33
15634,0,1,0,0,1,0,0,33
8504,0,1,0,0,1,0,0,30
18873,0,1,0,0,1,0,0,49
7286,0,0,1,0,1,0,0,37
27066,0,0,1,1,0,0,0,32
45152,0,1,0,1,0,0,0,61
9885,0,1,0,0,1,0,0,52
22023,0,0,1,0,0,1,0,31
32835,0,0,1,1,0,0,0,38
903,0,1,0,1,0,0,0,47
22302,0,1,0,1,0,0,0,53
35197,0,1,0,0,0,1,0,30
10735,0,0,1,1,0,0,0,48
35336,0,1,0,0,1,0,0,44
38569,0,0,1,0,0,1,0,38
7248,1,0,0,0,1,0,0,49
44362,0,1,0,0,0,1,0,46
15148,0,1,0,0,0,1,0,41
2447,0,1,0,0,1,0,0,52
22962,0,1,0,0,0,1,0,33
25838,0,1,0,0,1,0,0,46
28319,1,0,0,0,0,1,0,38
19934,0,0,1,0,0,1,0,35
19750,0,1,0,0,1,0,0,47
38094,0,0,1,0,1,0,0,26
10673,0,1,0,1,0,0,0,39
8103,0,0,1,0,1,0,0,33
3581,0,1,0,0,0,1,0,43
8755,0,0,1,0,1,0,0,29
2533,0,1,0,0,1,0,0,45
1527,0,1,0,0,1,0,0,36
43201,1,0,0,1,0,0,0,66
21441,1,0,0,1,0,0,0,52
4771,0,1,0,1,0,0,0,39
32637,0,1,0,0,1,0,0,37
38587,0,0,1,0,0,1,0,39
15174,0,1,0,1,0,0,0,57
33838,0,1,0,0,0,1,0,35
10593,0,0,1,0,0,1,0,48
3149,0,1,0,0,1,0,0,50
15959,0,1,0,0,1,0,0,37
39733,0,1,0,0,0,1,0,36
37021,0,1,0,0,1,0,0,28
15351,1,0,0,0,1,0,0,40
961,0,1,0,0,0,1,0,57
35043,0,1,0,0,0,1,0,33
7295,0,1,0,0,1,0,0,33
22092,0,1,0,0,1,0,0,42
24940,0,0,1,0,1,0,0,43
9880,0,1,0,0,0,1,0,44
7706,0,1,0,0,1,0,0,45
25571,0,1,0,0,1,0,0,32
43416,0,1,0,0,0,1,0,30
23586,0,1,0,0,0,1,0,44
12723,1,0,0,0,0,1,0,54
32329,0,0,1,0,1,0,0,31
28041,0,1,0,0,1,0,0,45
37844,0,0,1,0,1,0,0,23
4037,0,0,1,0,1,0,0,27
13428,0,1,0,0,1,0,0,26
4652,0,1,0,0,1,0,0,34
5054,0,0,1,0,1,0,0,32
34893,0,1,0,0,0,1,0,34
35782,0,1,0,0,1,0,0,36
24820,0,1,0,0,0,1,0,59
21215,0,0,1,0,1,0,0,32
15262,0,1,0,0,1,0,0,34
39143,0,0,1,0,0,1,0,27
10231,0,1,0,0,0,1,0,35
31384,0,1,0,0,0,1,0,57
16686,0,1,0,0,1,0,0,52
7234,1,0,0,0,0,0,1,51
34405,0,1,0,0,1,0,0,55
41348,0,0,1,0,0,1,0,34
21685,0,1,0,0,1,0,0,57
7061,0,0,1,0,1,0,0,29
34302,0,1,0,0,0,1,0,52
4738,0,1,0,0,1,0,0,56
17924,0,0,1,0,0,0,1,42
18760,0,1,0,0,0,1,0,43
26982,0,1,0,1,0,0,0,46
18608,1,0,0,0,1,0,0,53
41597,0,0,1,0,0,1,0,34
28763,0,1,0,0,0,1,0,58
19135,0,1,0,0,1,0,0,59
4575,0,1,0,0,1,0,0,33
44734,0,1,0,1,0,0,0,77
2682,0,1,0,0,0,1,0,59
20934,0,0,1,0,1,0,0,40
29839,0,1,0,0,1,0,0,36
37870,1,0,0,0,0,1,0,54
36690,0,1,0,1,0,0,0,56
37632,0,1,0,0,1,0,0,32
37954,0,1,0,0,1,0,0,29
3400,0,1,0,0,0,1,0,30
25665,0,1,0,0,0,1,0,32
3583,0,1,0,1,0,0,0,52
13446,0,1,0,0,1,0,0,53
25467,0,0,1,0,1,0,0,46
44176,0,0,1,0,0,1,0,34
3503,0,1,0,0,0,1,0,50
29242,0,0,1,0,0,1,0,29
22261,0,1,0,0,0,1,0,52
27048,0,0,1,0,0,1,0,36
8207,0,1,0,1,0,0,0,49
37082,0,0,1,0,1,0,0,42
21398,0,0,1,0,0,1,0,32
43727,1,0,0,0,1,0,0,48
13181,0,1,0,0,1,0,0,55
33484,0,1,0,0,0,1,0,51
5751,1,0,0,1,0,0,0,33
22819,0,0,1,0,0,1,0,31
14121,0,1,0,0,1,0,0,47
38370,0,0,1,0,1,0,0,38
24674,1,0,0,0,1,0,0,35
10496,0,1,0,0,1,0,0,36
12191,0,0,1,0,1,0,0,26
21996,0,0,1,0,1,0,0,33
22771,0,1,0,0,1,0,0,54
40505,0,0,1,0,0,1,0,36
11491,0,1,0,0,1,0,0,46
36045,0,1,0,1,0,0,0,54
11608,0,1,0,0,1,0,0,35
25480,0,0,1,0,1,0,0,39
12997,0,1,0,0,1,0,0,25
7082,0,0,1,0,1,0,0,34
44269,0,1,0,0,1,0,0,41
8615,0,0,1,0,1,0,0,27
19576,0,1,0,0,0,1,0,46
38782,0,0,1,0,1,0,0,26
440,0,1,0,1,0,0,0,49
39357,0,0,1,0,1,0,0,27
41670,0,1,0,0,0,1,0,61
27788,0,0,1,0,0,1,0,26
8219,0,1,0,0,1,0,0,35
23695,0,0,1,0,0,1,0,35
3279,0,1,0,0,1,0,0,39
5562,0,1,0,0,1,0,0,32
15449,0,0,1,0,1,0,0,28
21928,0,1,0,0,0,1,0,42
10743,1,0,0,1,0,0,0,57
38522,0,0,1,0,0,1,0,31
8326,0,0,1,0,0,1,0,33
44738,0,1,0,0,1,0,0,80
26630,0,1,0,0,1,0,0,59
7565,0,0,1,1,0,0,0,35
15455,0,0,1,0,1,0,0,26
15269,0,1,0,1,0,0,0,55
26911,0,1,0,0,1,0,0,45
37416,0,1,0,0,1,0,0,39
9514,0,1,0,0,0,1,0,45
27998,0,0,1,0,0,1,0,33
10670,0,0,1,0,0,1,0,37
33500,0,1,0,0,1,0,0,34
26402,0,1,0,0,0,1,0,33
15865,0,1,0,0,1,0,0,45
438,1,0,0,0,1,0,0,58
15928,0,1,0,0,0,0,1,38
4897,0,0,1,0,1,0,0,30
12616,0,1,0,0,1,0,0,35
44740,0,0,1,0,0,1,0,25
11434,0,1,0,0,1,0,0,59
18701,0,0,1,1,0,0,0,39
6420,0,0,1,0,1,0,0,29
28089,0,1,0,0,1,0,0,51
23768,0,1,0,0,1,0,0,31
12606,0,0,1,0,0,1,0,42
1511,0,0,1,0,1,0,0,27
36182,1,0,0,0,1,0,0,55
28263,0,1,0,0,1,0,0,36
31048,0,0,1,0,1,0,0,20
26713,0,1,0,0,0,1,0,54
23275,0,0,1,0,0,1,0,34
24003,0,1,0,0,1,0,0,34
43962,0,0,1,0,1,0,0,32
7047,0,1,0,0,1,0,0,32
20100,0,1,0,0,0,1,0,35
17762,0,1,0,0,1,0,0,58
24059,0,1,0,0,1,0,0,30
8690,1,0,0,0,1,0,0,50
28958,0,0,1,0,1,0,0,22
3322,0,1,0,0,0,0,1,53
34041,0,0,1,0,1,0,0,31
20323,0,1,0,1,0,0,0,59
3577,0,1,0,1,0,0,0,44
29281,0,1,0,0,0,1,0,31
31641,0,1,0,0,1,0,0,41
6521,0,1,0,0,1,0,0,34
12854,0,1,0,0,0,0,1,31
43802,1,0,0,0,1,0,0,39
12376,0,1,0,1,0,0,0,55
34433,0,1,0,0,1,0,0,24
19574,0,1,0,0,1,0,0,50
5522,0,1,0,0,1,0,0,32
5763,0,1,0,0,1,0,0,29
19491,0,1,0,0,0,1,0,39
23876,1,0,0,0,1,0,0,38
38005,0,1,0,0,1,0,0,26
41542,0,0,1,0,0,1,0,38
23469,0,1,0,0,0,1,0,36
21291,0,1,0,0,1,0,0,58
40750,0,0,1,0,0,0,1,42
4393,1,0,0,0,1,0,0,55
20639,0,0,1,0,0,1,0,30
34154,0,1,0,0,0,1,0,41
3222,1,0,0,0,1,0,0,48
35235,1,0,0,0,1,0,0,38
4861,0,0,1,0,1,0,0,33
32617,0,0,1,1,0,0,0,55
39883,1,0,0,0,1,0,0,56
10230,0,0,1,1,0,0,0,56
38077,0,1,0,0,1,0,0,32
15109,0,1,0,0,0,1,0,52
21480,0,0,1,0,1,0,0,39
27850,0,0,1,0,0,1,0,31
19265,1,0,0,0,1,0,0,37
34225,0,1,0,0,0,1,0,36
17458,0,1,0,0,1,0,0,48
3332,0,1,0,0,1,0,0,42
15199,0,0,1,1,0,0,0,42
14256,0,1,0,0,1,0,0,31
17244,0,1,0,0,1,0,0,42
42795,1,0,0,1,0,0,0,82
36859,0,1,0,1,0,0,0,45
1175,0,1,0,0,1,0,0,39
378,0,1,0,0,0,1,0,33
28755,0,1,0,0,0,0,1,55
25581,0,1,0,0,1,0,0,34
24913,0,1,0,0,1,0,0,43
27325,1,0,0,0,1,0,0,35
22198,0,1,0,0,0,1,0,34
20443,0,0,1,0,0,1,0,30
30713,0,1,0,0,1,0,0,32
13183,0,1,0,0,1,0,0,60
30634,0,0,1,0,1,0,0,30
25973,0,1,0,1,0,0,0,43
32662,0,1,0,0,1,0,0,29
27143,0,1,0,0,1,0,0,49
23007,0,0,1,0,1,0,0,35
13708,0,1,0,0,1,0,0,49
44794,0,1,0,0,1,0,0,88
23179,0,1,0,0,0,1,0,50
29541,0,0,1,0,1,0,0,38
2256,1,0,0,0,0,1,0,42
26859,0,1,0,0,0,1,0,52
41015,0,0,1,0,0,1,0,30
43979,0,0,1,0,0,1,0,27
15426,1,0,0,0,1,0,0,40
24535,0,1,0,0,1,0,0,51
34471,0,0,1,0,1,0,0,32
19456,0,1,0,0,0,0,1,49
1944,0,0,1,0,1,0,0,31
24541,0,1,0,0,0,1,0,46
4804,1,0,0,0,0,1,0,34
39514,0,0,1,0,1,0,0,31
31777,0,0,1,0,1,0,0,37
20275,0,1,0,0,0,1,0,58
2106,0,0,1,0,0,1,0,35
10797,0,1,0,0,0,1,0,49
20153,0,0,1,0,0,1,0,31
20452,0,1,0,1,0,0,0,59
22314,0,1,0,0,0,1,0,55
9221,1,0,0,0,1,0,0,43
12274,0,0,1,0,1,0,0,50
14741,0,1,0,0,0,1,0,44
33042,0,1,0,0,1,0,0,39
44477,0,0,1,0,1,0,0,25
18058,0,1,0,0,1,0,0,40
20027,0,1,0,0,0,1,0,43
4429,0,0,1,0,1,0,0,31
6893,0,1,0,0,1,0,0,34
11474,0,1,0,0,0,0,1,47
2135,0,1,0,0,1,0,0,45
1868,0,0,1,0,1,0,0,27
34761,0,1,0,0,1,0,0,32
1384,0,0,1,0,1,0,0,40
43030,0,0,1,0,0,1,0,29
36720,0,1,0,1,0,0,0,51
37345,0,1,0,1,0,0,0,36
23520,0,0,1,0,0,1,0,34
32028,0,1,0,0,0,1,0,33
14341,0,1,0,0,0,1,0,50
7025,0,1,0,0,0,1,0,40
37383,0,0,1,0,1,0,0,34
31110,0,0,1,0,1,0,0,26
25914,0,1,0,0,0,1,0,41
7457,0,0,1,0,1,0,0,29
9803,0,1,0,0,1,0,0,44
36288,0,1,0,0,1,0,0,58
3076,1,0,0,0,0,1,0,47
18538,0,1,0,0,0,1,0,46
20421,0,1,0,1,0,0,0,44
22928,0,1,0,0,0,1,0,61
21093,0,1,0,1,0,0,0,59
3586,0,1,0,0,1,0,0,31
35399,1,0,0,0,1,0,0,40
38628,0,0,1,0,1,0,0,36
38456,0,1,0,0,1,0,0,32
23572,0,1,0,0,0,1,0,37
41630,0,1,0,0,1,0,0,79
739,0,0,1,0,0,1,0,35
23514,0,1,0,0,0,1,0,52
14524,0,1,0,0,0,1,0,40
38437,0,0,1,0,1,0,0,39
276,1,0,0,0,1,0,0,39
43655,0,1,0,0,0,1,0,35
31609,0,1,0,1,0,0,0,37
8605,0,0,1,0,1,0,0,26
41350,0,1,0,0,0,1,0,34
45191,1,0,0,0,0,1,0,75
27807,0,0,1,0,1,0,0,29
25805,1,0,0,0,0,1,0,31
5872,0,1,0,0,1,0,0,34
24713,0,1,0,0,0,1,0,36
9865,0,1,0,0,1,0,0,38
27067,0,1,0,0,0,1,0,51
26590,0,1,0,0,1,0,0,31
18584,0,0,1,0,0,1,0,47
25018,0,0,1,0,1,0,0,31
4481,0,0,1,0,1,0,0,23
33810,1,0,0,1,0,0,0,75
27398,1,0,0,0,1,0,0,57
29022,0,1,0,0,0,1,0,38
45159,0,1,0,0,1,0,0,60
22733,0,0,1,0,0,1,0,56
28964,0,1,0,0,1,0,0,53
3624,0,0,1,0,1,0,0,31
15352,0,1,0,0,1,0,0,31
40637,0,1,0,0,0,1,0,41
27492,1,0,0,0,1,0,0,39
33643,0,1,0,1,0,0,0,45
41977,0,1,0,0,1,0,0,46
21956,0,1,0,0,0,1,0,39
6525,0,1,0,1,0,0,0,39
30536,0,0,1,1,0,0,0,37
26337,0,1,0,0,0,1,0,32
39110,1,0,0,0,1,0,0,27
16481,0,1,0,0,1,0,0,44
7519,0,1,0,1,0,0,0,40
26291,0,1,0,1,0,0,0,32
10544,0,1,0,0,1,0,0,41
5943,0,1,0,0,1,0,0,38
8305,0,1,0,1,0,0,0,35
16124,0,1,0,0,1,0,0,45
17963,0,1,0,1,0,0,0,30
22798,1,0,0,0,0,1,0,35
21283,1,0,0,0,0,1,0,43
14891,0,0,1,0,1,0,0,25
26902,0,1,0,0,0,1,0,41
22929,0,1,0,1,0,0,0,52
7128,0,1,0,0,1,0,0,44
28725,0,0,1,0,1,0,0,42
39508,0,0,1,0,1,0,0,32
12650,0,0,1,1,0,0,0,29
28083,1,0,0,0,1,0,0,35
5875,0,0,1,0,0,1,0,26
28588,0,1,0,0,0,1,0,37
26920,0,1,0,0,1,0,0,57
17382,0,1,0,0,0,1,0,58
33292,0,0,1,0,1,0,0,34
24270,0,1,0,0,1,0,0,37
26948,0,1,0,0,1,0,0,30
24045,1,0,0,0,1,0,0,47
1283,0,1,0,0,1,0,0,38
32184,0,1,0,0,0,1,0,40
26082,0,1,0,0,0,1,0,33
22858,0,0,1,0,0,1,0,30
38307,0,0,1,0,1,0,0,29
44272,1,0,0,0,1,0,0,36
26857,0,1,0,0,0,1,0,41
8449,1,0,0,0,0,1,0,48
20151,0,1,0,0,1,0,0,56
13530,0,1,0,0,1,0,0,32
11404,0,1,0,0,1,0,0,58
26781,0,0,1,0,1,0,0,30
32553,0,0,1,0,1,0,0,34
15501,0,1,0,0,0,1,0,33
6274,0,1,0,1,0,0,0,46
23316,0,1,0,0,1,0,0,42
30233,1,0,0,1,0,0,0,33
18090,0,1,0,0,1,0,0,45
6504,0,0,1,0,0,1,0,20
18661,0,1,0,0,1,0,0,35
30284,0,1,0,0,0,1,0,54
2886,0,1,0,0,1,0,0,54
5370,0,0,1,0,0,1,0,26
38787,1,0,0,0,1,0,0,37
525,0,1,0,0,1,0,0,43
22219,0,1,0,0,0,0,1,50
12243,0,0,1,0,1,0,0,41
1005,0,0,1,0,1,0,0,30
32469,0,1,0,0,1,0,0,39
20423,1,0,0,0,1,0,0,44
8291,0,1,0,0,0,1,0,35
8790,0,1,0,0,1,0,0,27
24725,0,0,1,0,1,0,0,49
34749,0,1,0,0,1,0,0,34
33814,0,0,1,0,0,1,0,23
40093,0,0,1,0,0,1,0,31
11645,0,1,0,0,0,1,0,45
41682,0,1,0,0,0,1,0,54
18051,0,1,0,0,1,0,0,52
17863,0,1,0,0,1,0,0,33
17808,0,0,1,0,0,1,0,47
1568,0,1,0,0,1,0,0,52
33449,0,0,1,0,1,0,0,37
39797,0,1,0,1,0,0,0,52
10527,0,0,1,0,0,0,1,41
17916,0,1,0,0,1,0,0,48
33530,0,1,0,0,1,0,0,36
11548,0,1,0,0,0,0,1,42
9565,0,0,1,0,0,0,1,54
19143,0,0,1,0,1,0,0,44
17268,0,0,1,0,1,0,0,34
27128,0,1,0,0,1,0,0,37
14567,1,0,0,0,1,0,0,59
40678,0,1,0,0,1,0,0,62
20139,0,1,0,0,1,0,0,39
4003,0,1,0,0,1,0,0,55
13617,0,1,0,0,1,0,0,31
39449,0,0,1,0,0,1,0,27
17413,0,1,0,0,1,0,0,35
36777,0,1,0,0,1,0,0,32
11702,0,1,0,1,0,0,0,43
36653,0,1,0,1,0,0,0,40
17505,0,1,0,0,1,0,0,34
13832,1,0,0,1,0,0,0,51
28833,0,0,1,0,0,1,0,26
29992,0,0,1,0,1,0,0,30
21917,0,1,0,0,0,1,0,45
4005,0,0,1,0,1,0,0,32
33962,0,1,0,0,0,1,0,38
39461,0,0,1,0,0,1,0,34
32149,0,1,0,0,0,1,0,34
7367,0,0,1,0,1,0,0,41
23936,0,1,0,1,0,0,0,55
25081,0,1,0,0,1,0,0,31
42601,0,0,1,0,0,1,0,27
23928,0,0,1,0,0,1,0,30
2125,1,0,0,1,0,0,0,52
40949,0,0,1,0,1,0,0,38
26475,0,1,0,0,1,0,0,30
4244,0,1,0,0,1,0,0,47
40780,1,0,0,0,0,1,0,44
10651,0,1,0,1,0,0,0,58
8241,0,0,1,0,1,0,0,35
23938,0,1,0,0,1,0,0,54
16390,0,0,1,0,1,0,0,32
35709,0,0,1,0,1,0,0,36
34157,0,0,1,0,1,0,0,50
14003,0,0,1,0,1,0,0,29
2766,0,1,0,1,0,0,0,31
29824,0,0,1,0,1,0,0,28
25362,0,0,1,0,0,1,0,49
31677,0,0,1,0,1,0,0,26
20446,0,1,0,0,0,1,0,58
27739,1,0,0,0,1,0,0,42
13288,0,0,1,1,0,0,0,49
15720,0,1,0,1,0,0,0,40
8993,0,1,0,0,1,0,0,38
27099,0,1,0,0,1,0,0,56
1354,1,0,0,0,1,0,0,42
11737,0,1,0,0,1,0,0,46
10013,0,0,1,0,0,0,1,32
42319,0,1,0,0,0,1,0,35
36844,0,0,1,0,0,1,0,31
11446,0,1,0,1,0,0,0,37
5862,1,0,0,0,0,1,0,44
27302,1,0,0,0,1,0,0,50
37851,0,0,1,0,0,1,0,35
5486,0,0,1,0,1,0,0,31
19550,0,1,0,0,1,0,0,33
41636,0,0,1,0,1,0,0,23
44285,0,0,1,0,0,1,0,27
17623,0,1,0,0,1,0,0,41
42166,0,1,0,0,0,1,0,60
40410,0,1,0,0,0,0,1,54
23797,1,0,0,0,1,0,0,35
16315,0,1,0,0,0,1,0,36
5579,0,1,0,1,0,0,0,33
12118,0,1,0,1,0,0,0,60
8345,1,0,0,0,0,1,0,44
13847,0,0,1,0,1,0,0,55
34640,0,1,0,0,1,0,0,43
9965,0,1,0,0,1,0,0,40
32251,0,1,0,1,0,0,0,38
12948,0,1,0,0,1,0,0,50
31518,0,1,0,0,1,0,0,48
30078,0,1,0,0,0,1,0,56
33714,1,0,0,0,0,1,0,46
1364,0,1,0,1,0,0,0,41
4882,0,1,0,0,1,0,0,35
