id,balance,duration,housing,loan,campaign,y,default
39381,0.083589055,0.018096787,yes,no,1,no,yes
39382,0.073293628,0.11447743,no,no,1,no,no
39383,0.086457974,0.068727125,yes,no,2,yes,yes
39384,0.093376064,0.017486783,no,no,1,no,no
39385,0.102527554,0.138267588,yes,no,1,no,yes
39386,0.077252011,0.014640098,no,no,1,no,no
39387,0.075209268,0.099837332,no,no,1,yes,no
39388,0.084732991,0.015046767,yes,no,1,no,yes
39389,0.0762261,0.032126881,no,no,1,no,no
39390,0.086812049,0.060593737,yes,no,1,yes,yes
39391,0.093130935,0.087637251,no,no,1,yes,no
39392,0.104751875,0.030906873,no,yes,1,no,no
39393,0.07280337,0.034160228,yes,no,1,no,yes
39394,0.077406352,0.042700285,yes,no,1,no,yes
39395,0.090752274,0.091297275,yes,no,1,yes,yes
39396,0.072894159,0.01647011,no,no,1,no,no
39397,0.07280337,0.048596991,no,no,1,no,no
39398,0.078777259,0.020333469,no,no,1,no,no
39399,0.1265139,0.052663684,no,no,1,no,no
39400,0.07280337,0.055103701,yes,no,1,yes,yes
39401,0.079340149,0.050833672,no,no,1,no,no
39402,0.07280337,0.0650671,no,no,1,no,no
39403,0.083643528,0.164091094,yes,no,1,no,yes
39404,0.078032793,0.038633591,no,no,1,no,no
39405,0.073584152,0.027653518,no,no,1,no,no
39406,0.092277523,0.055103701,no,no,1,yes,no
39407,0.073856518,0.112647418,no,no,2,yes,no
39408,0.07845042,0.036803579,no,no,2,no,no
39409,0.077442667,0.053680358,no,no,2,no,no
39410,0.075626895,0.01647011,yes,yes,1,no,yes
39411,0.075817551,0.115087434,yes,no,7,no,yes
39412,0.078432263,0.045343636,no,no,1,yes,no
39413,0.07280337,0.0199268,no,no,1,no,no
39414,0.099867449,0.021553477,yes,yes,1,no,yes
39415,0.07559058,0.037006913,no,no,2,yes,no
39416,0.142728742,0.093533957,no,no,1,yes,no
39417,0.106694751,0.040260268,yes,no,1,yes,yes
39418,0.085341274,0.023383489,yes,no,3,no,yes
39419,0.109055254,0.030093534,no,no,2,yes,no
39420,0.077642402,0.014436763,no,no,1,no,no
39421,0.076689122,0.059577064,no,no,2,yes,no
39422,0.073012184,0.027856852,no,no,2,no,no
39423,0.081455523,0.034363562,yes,no,1,no,yes
39424,0.121012111,0.110817405,yes,no,2,yes,yes
39425,0.086712182,0.051443676,no,no,1,no,no
39426,0.095582227,0.046970313,no,no,2,yes,no
39427,0.078005556,0.021350142,yes,yes,2,no,yes
39428,0.08187315,0.031923546,no,no,3,no,no
39429,0.075118479,0.197234648,no,no,2,yes,no
39430,0.091197138,0.008743392,no,no,1,no,no
39431,0.072812449,0.050630338,yes,no,3,no,yes
39432,0.116754126,0.11793412,no,no,3,no,no
39433,0.078395947,0.139284262,yes,no,1,yes,yes
39434,0.092849491,0.004676698,no,no,2,no,no
39435,0.141602963,0.009353396,no,no,3,no,no
39436,0.087293229,0.020536804,no,no,2,no,no
39437,0.077833058,0.019723465,yes,no,3,no,yes
39438,0.089236105,0.013216755,yes,no,2,no,yes
39439,0.079458174,0.057340382,yes,no,1,yes,yes
39440,0.076298731,0.13094754,no,no,1,no,no
39441,0.075145716,0.017486783,no,no,1,no,no
39442,0.075209268,0.061813745,yes,no,1,no,yes
39443,0.099849291,0.031720211,no,no,1,no,no
39444,0.073802045,0.033956893,no,no,1,no,no
39445,0.081827756,0.074217161,yes,no,5,no,yes
39446,0.079449095,0.07198048,no,no,1,no,no
39447,0.07280337,0.047580317,yes,no,1,no,yes
39448,0.145643056,0.029686865,no,no,1,no,no
39449,0.073874675,0.022773485,no,no,1,no,no
39450,0.073084815,0.020536804,no,no,1,no,no
39451,0.096254063,0.04900366,no,no,1,no,no
39452,0.095527754,0.086620577,no,no,1,yes,no
39453,0.089535707,0.054697031,yes,no,1,no,yes
39454,0.078196212,0.02602684,no,no,1,no,no
39455,0.076788989,0.094347296,no,yes,1,yes,no
39456,0.078159897,0.025213501,no,no,1,yes,no
39457,0.074655457,0.047986987,yes,no,1,yes,yes
39458,0.077951083,0.085603904,no,no,1,yes,no
39459,0.079058704,0.137860919,no,no,2,yes,no
39460,0.07717938,0.024196828,no,no,1,yes,no
39461,0.078359632,0.018503457,no,no,1,no,no
39462,0.077469904,0.011386743,yes,no,1,no,yes
39463,0.084596808,0.021146808,yes,no,1,no,yes
39464,0.119731992,0.080723871,yes,no,1,yes,yes
39465,0.124925099,0.066490443,no,no,1,no,no
39466,0.074274145,0.021553477,no,no,2,no,no
39467,0.077905689,0.018300122,no,no,1,no,no
39468,0.099931001,0.036396909,yes,no,1,no,yes
39469,0.174659089,0.022773485,no,no,1,no,no
39470,0.095373413,0.053883693,yes,no,1,no,yes
39471,0.085323117,0.038430256,no,no,1,yes,no
39472,0.079857643,0.069947133,no,yes,1,no,no
39473,0.07797832,0.014233428,no,no,1,no,no
39474,0.07630781,0.176291175,no,no,1,yes,no
39475,0.07280337,0.054697031,yes,no,1,yes,yes
39476,0.077351878,0.018706791,yes,yes,1,no,yes
39477,0.081628021,0.124644164,no,no,2,no,no
39478,0.081491838,0.18605124,no,no,2,yes,no
39479,0.073048499,0.098617324,no,no,1,no,no
39480,0.075354529,0.037616917,no,no,1,no,no
39481,0.07280337,0.040666938,yes,no,1,no,yes
39482,0.074219672,0.031923546,yes,no,4,no,yes
39483,0.078622919,0.02602684,no,no,3,no,no
39484,0.075635974,0.12444083,no,no,7,yes,no
39485,0.07280337,0.033143554,no,no,1,no,no
39486,0.073484284,0.02257015,yes,yes,1,no,yes
39487,0.07431954,0.05856039,no,yes,1,yes,no
39488,0.079376464,0.06201708,yes,no,1,no,yes
39489,0.073865597,0.015656771,yes,no,1,no,yes
39490,0.073647704,0.015046767,yes,no,1,no,yes
39491,0.076534781,0.023383489,no,no,1,no,no
39492,0.191681949,0.216348109,no,no,1,yes,no
39493,0.118978447,0.043310289,no,no,4,yes,no
39494,0.076371362,0.035786905,no,yes,1,no,no
39495,0.083380241,0.041683611,no,no,1,no,no
39496,0.12499773,0.036600244,no,no,1,no,no
39497,0.080093694,0.065880439,yes,no,1,no,yes
39498,0.151117608,0.032330216,no,no,1,no,no
39499,0.07280337,0.017690118,no,no,2,no,no
39500,0.079222123,0.04595364,yes,no,1,yes,yes
39501,0.080974343,0.023586824,yes,no,1,no,yes
39502,0.075036769,0.044123627,yes,no,1,no,yes
39503,0.079585278,0.022163481,no,no,1,no,no
39504,0.079657909,0.10797072,yes,no,1,no,yes
39505,0.082372487,0.043513623,yes,no,1,no,yes
39506,0.092876727,0.029076861,yes,no,1,no,yes
39507,0.077034118,0.076657178,yes,yes,1,yes,yes
39508,0.074183357,0.032126881,yes,no,2,yes,yes
39509,0.076153469,0.023383489,no,no,2,no,no
39510,0.087438491,0.053273688,no,no,2,yes,no
39511,0.077034118,0.025010167,yes,no,2,no,yes
39512,0.081074211,0.023790159,yes,yes,2,yes,yes
39513,0.077306484,0.017283449,no,no,1,no,no
39514,0.080638425,0.033753558,yes,no,3,no,yes
39515,0.113331397,0.044123627,yes,no,1,no,yes
39516,0.074964139,0.069947133,no,no,2,yes,no
39517,0.086975469,0.07157381,no,no,3,yes,no
39518,0.083507345,0.057747052,no,no,1,yes,no
39519,0.073048499,0.043513623,yes,no,1,yes,yes
39520,0.072857843,0.064050427,no,no,1,yes,no
39521,0.078740944,0.125050834,yes,no,4,yes,yes
39522,0.07582663,0.034566897,no,no,1,no,no
39523,0.141984275,0.020333469,no,no,3,no,no
39524,0.075100321,0.049206995,no,no,2,yes,no
39525,0.079203966,0.084180561,yes,no,2,yes,yes
39526,0.180496795,0.057137048,no,no,5,no,no
39527,0.073792966,0.122204148,yes,yes,2,yes,yes
39528,0.069988924,0.027043514,yes,yes,2,no,yes
39529,0.124452999,0.107157381,no,no,2,no,no
39530,0.074664536,0.021756812,no,no,2,no,no
39531,0.099268244,0.063847092,no,no,2,no,no
39532,0.081310261,0.012403416,no,no,1,no,no
39533,0.083507345,0.015860106,no,no,1,no,no
39534,0.076098996,0.027450183,yes,yes,1,no,yes
39535,0.289588365,0.027043514,no,no,1,yes,no
39536,0.074092568,0.059577064,yes,no,2,no,yes
39537,0.082481434,0.025416836,no,no,1,no,no
39538,0.079149492,0.013420089,no,no,1,no,no
39539,0.073184682,0.064660431,no,no,1,no,no
39540,0.087057179,0.052867019,yes,no,1,no,yes
39541,0.0940479,0.019113461,no,no,1,no,no
39542,0.075708605,0.028466856,no,no,1,no,no
39543,0.119023841,0.062830419,no,no,1,no,no
39544,0.075881103,0.051037007,yes,no,1,no,yes
39545,0.076534781,0.02257015,no,no,1,no,no
39546,0.081836835,0.024196828,yes,no,1,no,yes
39547,0.103662412,0.219194795,no,no,1,yes,no
39548,0.094274872,0.032330216,no,yes,3,no,no
39549,0.0735206,0.130134201,no,no,1,yes,no
39550,0.145570425,0.022163481,no,no,1,no,no
39551,0.079294754,0.044123627,no,no,1,no,no
39552,0.075009533,0.09800732,no,no,1,yes,no
39553,0.079639751,0.014436763,no,no,5,no,no
39554,0.074056253,0.018503457,no,no,1,yes,no
39555,0.084506019,0.052867019,no,no,2,no,no
39556,0.081183157,0.067710451,no,no,1,no,no
39557,0.079222123,0.046360309,no,no,1,no,no
39558,0.076480308,0.05205368,no,no,1,no,no
39559,0.080211719,0.061407076,yes,no,1,no,yes
39560,0.116309262,0.026636844,no,no,3,no,no
39561,0.087347702,0.031313542,yes,no,1,no,yes
39562,0.175421713,0.101667344,no,no,2,no,no
39563,0.08131934,0.034973566,no,no,2,no,no
39564,0.072876001,0.033346889,no,no,1,no,no
39565,0.084760227,0.035786905,no,no,1,yes,no
39566,0.085904164,0.116714111,no,no,1,no,no
39567,0.073230076,0.049613664,no,no,1,no,no
39568,0.082245383,0.027856852,no,no,5,no,no
39569,0.088945581,0.027246848,no,no,1,no,no
39570,0.08330761,0.0199268,no,no,2,no,no
39571,0.080139088,0.076453843,no,no,2,no,no
39572,0.073420732,0.034363562,no,no,2,no,no
39573,0.074682694,0.048800325,no,no,4,no,no
39574,0.077887531,0.024806832,no,no,2,no,no
39575,0.145697529,0.033956893,yes,no,1,no,yes
39576,0.074991375,0.071370476,no,no,1,no,no
39577,0.097443393,0.033550224,no,no,1,yes,no
39578,0.072839686,0.081333876,yes,no,3,no,yes
39579,0.088173878,0.011793412,yes,no,1,no,yes
39580,0.076298731,0.011386743,no,no,2,no,no
39581,0.131879505,0.02948353,no,no,1,no,no
39582,0.28230712,0.049410329,no,no,2,yes,no
39583,0.235895993,0.042293615,yes,no,2,yes,yes
39584,0.10702159,0.019113461,yes,no,1,no,yes
39585,0.074800719,0.013826759,no,no,1,no,no
39586,0.074827956,0.020943473,no,no,1,no,no
39587,0.092504494,0.01647011,yes,no,1,no,yes
39588,0.075227425,0.02602684,no,no,1,no,no
39589,0.081228551,0.061813745,no,no,1,no,no
39590,0.07487335,0.011183408,yes,no,1,no,yes
39591,0.111942331,0.015250102,no,no,1,no,no
39592,0.074128883,0.029890199,no,no,1,no,no
39593,0.073538758,0.028466856,no,no,1,no,no
39594,0.213389501,0.016876779,no,no,1,no,no
39595,0.074437565,0.045140301,no,no,1,no,no
39596,0.074573748,0.02948353,yes,no,1,no,yes
39597,0.080484085,0.273688491,no,no,1,yes,no
39598,0.073130209,0.023993493,no,no,1,no,no
39599,0.080111852,0.014030094,no,no,1,no,no
39600,0.089426761,0.049816999,no,no,2,no,no
39601,0.075853867,0.027450183,no,no,1,no,no
39602,0.077615165,0.017893453,no,no,1,no,no
39603,0.096726163,0.061610411,no,no,2,no,no
39604,0.076071759,0.026636844,no,no,2,yes,no
39605,0.075763078,0.079300529,no,no,1,yes,no
39606,0.075980971,0.026840179,no,no,6,no,no
39607,0.264258348,0.038023587,yes,no,1,no,yes
39608,0.078096345,0.022163481,no,no,1,no,no
39609,0.073711256,0.090483937,no,no,1,yes,no
39610,0.092740544,0.060797072,yes,no,2,no,yes
39611,0.07280337,0.018910126,no,no,1,no,no
39612,0.07280337,0.045343636,yes,no,1,no,yes
39613,0.07280337,0.028670191,no,no,1,no,no
39614,0.07280337,0.08153721,no,no,1,no,no
39615,0.082681169,0.030296869,yes,no,1,no,yes
39616,0.10526937,0.117730785,no,no,1,yes,no
39617,0.074310461,0.027653518,no,no,1,no,no
39618,0.109926824,0.023180155,no,no,7,no,no
39619,0.095509596,0.065677105,no,no,1,no,no
39620,0.07280337,0.040056934,yes,yes,2,no,yes
39621,0.078641076,0.045140301,no,no,3,no,no
39622,0.07280337,0.011793412,no,no,1,no,no
39623,0.083107875,0.082757218,yes,no,2,no,yes
39624,0.076525702,0.051240342,yes,no,2,no,yes
39625,0.078568446,0.016266775,no,no,1,no,no
39626,0.079267518,0.022773485,no,no,1,no,no
39627,0.074110726,0.017690118,no,no,1,no,no
39628,0.074773482,0.035786905,yes,yes,1,no,yes
39629,0.075563343,0.04595364,no,no,2,yes,no
39630,0.073157446,0.080520537,no,no,3,yes,no
39631,0.074292303,0.052867019,no,no,1,no,no
39632,0.078750023,0.020943473,yes,no,2,no,yes
39633,0.073012184,0.021960146,no,no,4,no,no
39634,0.092577125,0.008336722,yes,no,1,no,yes
39635,0.07280337,0.018096787,yes,yes,1,no,yes
39636,0.074137962,0.016673444,yes,yes,1,no,yes
39637,0.099195613,0.030500203,yes,no,1,no,yes
39638,0.072830607,0.034566897,no,no,1,yes,no
39639,0.076453071,0.029890199,no,no,1,no,no
39640,0.132278975,0.073607157,no,no,1,no,no
39641,0.082581301,0.023993493,no,no,2,no,no
39642,0.075118479,0.053680358,no,no,2,no,no
39643,0.104225301,0.019113461,no,no,2,no,no
39644,0.080021063,0.05246035,no,no,1,no,no
39645,0.089572023,0.027856852,no,no,2,no,no
39646,0.087093494,0.038430256,no,no,2,no,no
39647,0.075635974,0.042293615,no,no,2,yes,no
39648,0.227352786,0.077063847,no,no,2,no,no
39649,0.213153451,0.049816999,no,no,3,no,no
39650,0.081028816,0.051443676,no,no,1,yes,no
39651,0.077560692,0.037616917,no,no,1,yes,no
39652,0.095999855,0.026230175,yes,no,2,no,yes
39653,0.072876001,0.035583571,yes,no,2,no,yes
39654,0.084006682,0.097600651,no,no,2,no,no
39655,0.082617617,0.046563644,no,no,3,yes,no
39656,0.080456848,0.014436763,no,yes,3,no,no
39657,0.09126069,0.032126881,no,no,1,no,no
39658,0.09349409,0.032736885,yes,yes,1,no,yes
39659,0.081727888,0.038430256,yes,no,2,yes,yes
39660,0.09373014,0.016673444,no,no,2,no,no
39661,0.080556716,0.024603497,no,no,1,no,no
39662,0.093067383,0.089263928,no,no,1,yes,no
39663,0.090661486,0.049206995,no,no,1,yes,no
39664,0.073529679,0.038226922,no,no,2,no,no
39665,0.085568246,0.02948353,yes,no,1,yes,yes
39666,0.090262016,0.057340382,no,no,1,no,no
39667,0.074210593,0.015046767,yes,no,4,no,yes
39668,0.072866922,0.098210655,no,no,2,no,no
39669,0.118542662,0.021960146,yes,no,1,no,yes
39670,0.086957311,0.01647011,no,no,1,no,no
39671,0.075290977,0.057543717,no,no,1,no,no
39672,0.074228751,0.031516877,no,no,3,yes,no
39673,0.073502442,0.028060187,no,no,2,no,no
39674,0.070669838,0.018910126,no,yes,2,no,no
39675,0.07280337,0.024806832,yes,no,2,yes,yes
39676,0.094020663,0.027043514,yes,no,2,no,yes
39677,0.095582227,0.157787719,no,no,3,yes,no
39678,0.083589055,0.028466856,no,no,2,no,no
39679,0.082127358,0.027653518,yes,no,2,no,yes
39680,0.077388194,0.017486783,no,no,4,no,no
39681,0.076707279,0.02948353,no,yes,2,no,no
39682,0.072866922,0.04554697,yes,no,7,no,yes
39683,0.076280573,0.020536804,no,no,1,no,no
39684,0.091533056,0.019316795,no,no,1,no,no
39685,0.080139088,0.054493697,no,no,2,no,no
39686,0.166197592,0.057137048,yes,no,4,yes,yes
39687,0.07280337,0.025010167,no,no,2,no,no
39688,0.073638625,0.060390403,no,no,1,no,no
39689,0.121456975,0.024196828,no,no,1,yes,no
39690,0.076289652,0.040666938,no,yes,1,yes,no
39691,0.07280337,0.023180155,no,no,1,no,no
39692,0.10431609,0.02297682,yes,no,1,no,yes
39693,0.093130935,0.32045547,no,no,1,no,no
39694,0.085223249,0.066897113,no,no,1,yes,no
39695,0.07280337,0.021756812,no,no,2,no,no
39696,0.087774409,0.041480277,no,no,2,no,no
39697,0.10072994,0.074623831,no,no,2,yes,no
39698,0.084932726,0.016673444,yes,yes,2,no,yes
39699,0.076661885,0.020333469,no,no,1,no,no
39700,0.092767781,0.029686865,no,no,1,no,no
39701,0.074546511,0.086213908,no,no,1,no,no
39702,0.143781889,0.083773892,no,no,1,yes,no
39703,0.074773482,0.020943473,no,no,1,no,no
39704,0.110190111,0.033550224,no,no,1,yes,no
39705,0.094973944,0.032736885,no,no,1,no,no
39706,0.074818877,0.023180155,no,no,1,no,no
39707,0.085132461,0.048190321,no,no,2,no,no
39708,0.07280337,0.040260268,no,no,2,no,no
39709,0.075172952,0.042090281,no,no,5,no,no
39710,0.093366986,0.031720211,no,no,4,no,no
39711,0.191799975,0.022773485,yes,no,2,no,yes
39712,0.074582826,0.022366816,no,yes,3,no,no
39713,0.073302707,0.037210248,yes,no,2,no,yes
39714,0.079703303,0.045343636,yes,no,3,yes,yes
39715,0.089798994,0.015453436,no,no,3,no,no
39716,0.112196539,0.015453436,yes,yes,2,no,yes
39717,0.075318214,0.063237088,no,no,2,yes,no
39718,0.0751094,0.02602684,no,no,4,no,no
39719,0.082871825,0.018096787,yes,no,4,no,yes
39720,0.075635974,0.020130134,yes,no,2,no,yes
39721,0.427768598,0.047986987,no,no,3,no,no
39722,0.073239155,0.029280195,no,no,2,no,no
39723,0.074582826,0.020130134,yes,yes,2,no,yes
39724,0.074001779,0.038023587,no,no,2,yes,no
39725,0.076770831,0.037820252,no,no,2,no,no
39726,0.077878452,0.017486783,no,no,4,no,no
39727,0.087974143,0.032126881,no,no,2,no,no
39728,0.077932925,0.03294022,no,no,7,no,no
39729,0.075100321,0.104310695,no,no,9,yes,no
39730,0.145434242,0.022366816,no,no,2,no,no
39731,0.106830933,0.06547377,no,no,3,no,no
39732,0.095554991,0.042700285,no,no,2,no,no
39733,0.079040546,0.115494103,yes,no,8,no,yes
39734,0.103508071,0.059780399,no,yes,2,no,no
39735,0.081455523,0.015656771,yes,no,1,no,yes
39736,0.079857643,0.017283449,no,yes,1,no,no
39737,0.09126069,0.009760065,no,no,4,no,no
39738,0.07280337,0.018910126,no,no,3,no,no
39739,0.077351878,0.024603497,no,no,6,no,no
39740,0.076743595,0.067303782,no,no,1,no,no
39741,0.137290505,0.038226922,yes,no,3,yes,yes
39742,0.075327293,0.019316795,no,no,3,no,no
39743,0.07749714,0.027450183,no,no,3,no,no
39744,0.081827756,0.084180561,no,no,3,no,no
39745,0.084324442,0.073403823,no,no,2,no,no
39746,0.08561364,0.028873526,no,no,3,no,no
39747,0.078287001,0.019316795,no,yes,3,no,no
39748,0.075626895,0.012403416,yes,no,2,no,yes
39749,0.093575799,0.00650671,no,no,2,no,no
39750,0.07280337,0.028670191,no,no,3,no,no
39751,0.073012184,0.014436763,yes,no,1,no,yes
39752,0.078268843,0.065880439,no,no,3,yes,no
39753,0.095173679,0.02297682,no,no,1,no,no
39754,0.07709767,0.059983733,no,no,1,yes,no
39755,0.077442667,0.021960146,yes,no,1,no,yes
39756,0.072930474,0.040870272,no,no,1,no,no
39757,0.07280337,0.014436763,yes,no,1,no,yes
39758,0.083398398,0.053680358,yes,yes,1,yes,yes
39759,0.102582027,0.022366816,no,no,1,no,no
39760,0.084369836,0.038633591,yes,no,1,no,yes
39761,0.075917419,0.076657178,no,no,1,yes,no
39762,0.089217947,0.041683611,yes,no,1,yes,yes
39763,0.083688922,0.058357056,no,no,1,yes,no
39764,0.103262942,0.043106954,no,no,1,no,no
39765,0.07280337,0.070353802,no,no,1,no,no
39766,0.07343889,0.053477023,no,no,1,yes,no
39767,0.096508271,0.026230175,yes,no,1,no,yes
39768,0.074737167,0.031313542,no,no,1,no,no
39769,0.136064859,0.035583571,no,no,1,no,no
39770,0.088600585,0.165514437,no,no,1,no,no
39771,0.114829408,0.013623424,no,no,1,no,no
39772,0.080420533,0.013216755,no,no,1,no,no
39773,0.088446244,0.033753558,no,no,2,yes,no
39774,0.0848147,0.066490443,no,no,1,yes,no
39775,0.095972618,0.014030094,no,no,1,yes,no
39776,0.074210593,0.071777145,yes,no,1,no,yes
39777,0.074664536,0.056323709,no,no,1,no,no
39778,0.084714833,0.049613664,yes,no,2,no,yes
39779,0.126023641,0.017080114,no,no,1,yes,no
39780,0.096526429,0.066287109,no,no,1,yes,no
39781,0.082935377,0.024196828,yes,no,1,no,yes
39782,0.105959363,0.057950386,no,no,1,no,no
39783,0.091814501,0.032736885,no,no,2,no,no
39784,0.077597008,0.033550224,no,no,1,no,no
39785,0.097897336,0.093330622,no,no,1,no,no
39786,0.07280337,0.296868646,no,no,1,yes,no
39787,0.08131934,0.213094754,no,no,1,yes,no
39788,0.075381766,0.158804392,no,no,1,yes,no
39789,0.079222123,0.047376983,no,no,1,no,no
39790,0.082417882,0.068117121,no,yes,2,yes,no
39791,0.088092169,0.083773892,no,yes,2,yes,no
39792,0.077651481,0.03599024,no,no,2,yes,no
39793,0.075463476,0.051037007,no,no,1,yes,no
39794,0.07280337,0.021553477,yes,yes,1,no,yes
39795,0.07280337,0.029280195,yes,no,1,no,yes
39796,0.085077987,0.018910126,no,no,1,no,no
39797,0.09094293,0.031110207,no,no,1,no,no
39798,0.075172952,0.02602684,yes,yes,1,no,yes
39799,0.075182031,0.06893046,no,no,1,yes,no
39800,0.084533256,0.030703538,no,no,1,no,no
39801,0.078895284,0.02602684,yes,no,1,no,yes
39802,0.085577325,0.078893859,no,no,1,no,no
39803,0.089317815,0.036600244,no,no,1,no,no
39804,0.07280337,0.017690118,yes,no,2,no,yes
39805,0.087592831,0.03904026,no,no,1,no,no
39806,0.073693098,0.154737698,no,no,2,no,no
39807,0.075817551,0.053273688,yes,no,1,no,yes
39808,0.073575073,0.028670191,no,yes,1,no,no
39809,0.077279248,0.032736885,no,no,1,no,no
39810,0.074137962,0.031110207,no,no,1,no,no
39811,0.07280337,0.035380236,no,no,1,yes,no
39812,0.098687197,0.018096787,no,yes,1,no,no
39813,0.094293029,0.023180155,no,no,1,yes,no
39814,0.07280337,0.09150061,no,no,1,no,no
39815,0.091750949,0.02257015,no,no,1,no,no
39816,0.073084815,0.03904026,no,no,1,yes,no
39817,0.107684346,0.043716958,no,no,2,yes,no
39818,0.103153996,0.047783652,no,no,1,yes,no
39819,0.073030342,0.047173648,yes,no,2,yes,yes
39820,0.080102773,0.221024807,no,no,1,yes,no
39821,0.081982096,0.051443676,no,no,1,yes,no
39822,0.074065331,0.037006913,no,no,1,no,no
39823,0.068009733,0.232614884,yes,yes,2,yes,yes
39824,0.08848256,0.068320455,no,no,2,no,no
39825,0.079140414,0.010776739,no,no,2,no,no
39826,0.089508471,0.044733632,no,no,1,yes,no
39827,0.107520927,0.039650264,no,no,3,no,no
39828,0.080820003,0.075843839,no,no,2,no,no
39829,0.225990957,0.015860106,no,no,2,no,no
39830,0.075372687,0.027246848,no,no,1,no,no
39831,0.07280337,0.036803579,no,no,1,no,no
39832,0.141267046,0.011183408,yes,no,2,no,yes
39833,0.079067783,0.019316795,yes,no,2,no,yes
39834,0.07280337,0.02297682,no,no,2,no,no
39835,0.085976794,0.063847092,no,no,1,yes,no
39836,0.0746373,0.041886946,no,no,1,no,no
39837,0.170473735,0.05856039,yes,no,1,no,yes
39838,0.076316888,0.066490443,no,no,1,no,no
39839,0.073883754,0.018910126,no,no,2,no,no
39840,0.094147768,0.033143554,no,no,2,yes,no
39841,0.102663737,0.02257015,no,no,1,no,no
39842,0.07280337,0.030296869,yes,no,1,no,yes
39843,0.074364934,0.004676698,no,no,1,no,no
39844,0.082109201,0.021553477,yes,no,1,no,yes
39845,0.073638625,0.020536804,no,no,1,no,no
39846,0.087910591,0.052257015,no,no,3,yes,no
39847,0.087538358,0.097397316,no,no,1,yes,no
39848,0.095191836,0.029076861,no,no,1,no,no
39849,0.078223449,0.080317202,no,no,1,yes,no
39850,0.136182885,0.031313542,yes,no,1,no,yes
39851,0.07280337,0.021756812,yes,no,1,yes,yes
39852,0.078350553,0.071167141,no,no,1,yes,no
39853,0.079049625,0.025620171,no,no,1,no,no
39854,0.093140014,0.057340382,yes,no,2,yes,yes
39855,0.074964139,0.023993493,yes,yes,2,no,yes
39856,0.075645053,0.040463603,no,yes,1,yes,no
39857,0.086920996,0.023383489,no,no,1,no,no
39858,0.080529479,0.074827166,no,no,2,no,no
39859,0.09054346,0.059780399,no,no,1,yes,no
39860,0.08903637,0.03599024,no,no,2,no,no
39861,0.101655984,0.01301342,no,no,1,no,no
39862,0.073620467,0.017080114,no,no,1,no,no
39863,0.07559058,0.140300935,yes,no,1,yes,yes
39864,0.07280337,0.060390403,yes,no,1,no,yes
39865,0.081110526,0.078080521,no,no,1,yes,no
39866,0.145143718,0.121187475,no,no,1,yes,no
39867,0.083216821,0.132980887,no,no,1,yes,no
39868,0.07335718,0.029280195,no,no,1,no,no
39869,0.075345451,0.017893453,yes,no,1,no,yes
39870,0.094837761,0.010166734,no,no,2,no,no
39871,0.098124308,0.017893453,yes,no,1,no,yes
39872,0.092413705,0.034363562,no,no,1,yes,no
39873,0.091197138,0.080317202,no,no,1,no,no
39874,0.081927623,0.039650264,yes,no,1,yes,yes
39875,0.090852142,0.020943473,no,no,1,yes,no
39876,0.090334647,0.033956893,no,no,1,no,no
39877,0.080484085,0.051443676,no,no,1,no,no
39878,0.089208868,0.045750305,yes,no,1,no,yes
39879,0.082944456,0.084790565,no,no,1,yes,no
39880,0.077887531,0.027450183,no,no,1,no,no
39881,0.103399125,0.03253355,no,no,2,yes,no
39882,0.079903038,0.03294022,yes,no,2,no,yes
39883,0.081292103,0.027653518,no,no,1,no,no
39884,0.073792966,0.054900366,no,no,1,yes,no
39885,0.075372687,0.028060187,no,no,1,no,no
39886,0.103453598,0.085603904,yes,no,2,yes,yes
39887,0.114366386,0.020333469,no,no,1,no,no
39888,0.087211519,0.034770232,yes,no,3,yes,yes
39889,0.08529588,0.055103701,yes,no,2,yes,yes
39890,0.075281899,0.033143554,yes,no,1,no,yes
39891,0.0735206,0.015046767,yes,yes,2,no,yes
39892,0.106976195,0.021960146,no,no,4,no,no
39893,0.087583752,0.018503457,no,no,1,no,no
39894,0.080711056,0.063033754,yes,no,1,no,yes
39895,0.077551613,0.144774298,yes,no,1,yes,yes
39896,0.210447951,0.015046767,no,no,1,yes,no
39897,0.087629147,0.02602684,no,no,1,no,no
39898,0.117471356,0.079707198,no,no,2,no,no
39899,0.078731865,0.017080114,no,no,1,yes,no
39900,0.075245583,0.079707198,yes,yes,1,no,yes
39901,0.0735206,0.0750305,no,no,1,no,no
39902,0.073302707,0.044123627,no,no,1,no,no
39903,0.127212972,0.023586824,no,no,1,no,no
39904,0.090107675,0.01606344,no,no,1,no,no
39905,0.119241734,0.064660431,yes,no,1,yes,yes
39906,0.10089336,0.023586824,no,no,2,no,no
39907,0.08505983,0.042903619,no,no,1,no,no
39908,0.073384417,0.053070354,no,no,2,yes,no
39909,0.078786338,0.011386743,no,yes,1,no,no
39910,0.083380241,0.049816999,no,no,1,yes,no
39911,0.087347702,0.028873526,yes,no,1,no,yes
39912,0.12014962,0.136844246,no,no,1,no,no
39913,0.136527881,0.053477023,yes,no,1,yes,yes
39914,0.07487335,0.031313542,no,no,1,no,no
39915,0.073674941,0.141520943,no,no,1,no,no
39916,0.078477657,0.07157381,yes,no,1,no,yes
39917,0.113177056,0.032330216,yes,no,1,no,yes
39918,0.077615165,0.023993493,yes,no,1,no,yes
